"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2893","Click Cancel","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Destructive Confirm Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2953","Close Info Dialog Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Button Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2619","Check Marketing Emails","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2688","Search Existing Published","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Unsuccessful Search Validations","dataTable/dataTable-search.spec.js","",""
"","2234","Scenario Dynamic Checkbox List","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Option Label Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","4811","Click Open New Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: Switch Back","tabsAndWindows/tabsAndWindows.spec.js","",""
"","5049","Click Open In New Tab","chromium","2026-09-06","passed","2026-09-06","QA Playground - Tabs and Windows Tests > Scenario: New Tab","tabsAndWindows/tabsAndWindows.spec.js","",""
"","3145","Confirm Action Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Button Text Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2321","Disabled Radio Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Disabled Controls","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2877","Select Playwright","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Checkbox Group","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","1922","Scenario Cards","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2433","Double Click Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Buttons Tests > Double Click Section","buttons/buttons.spec.js","",""
"","3945","All Interests selected","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Interests Form","forms/forms-positive.spec.js","",""
"","3380","Blank Phone","chromium","2026-09-06","passed","2026-09-06","Personal Details Form Validation","forms/forms-negative.spec.js","",""
"","2315","Validate All values in the Book ISBN column start with ISBN-","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Structure Validation","dataTable/dataTable-structure.spec.js","",""
"","1613","Scenario Broken Links: Empty Href","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links - Href Attribute Validations","links/links-validation.spec.js","",""
"","1761","Click Long Text","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Text Links","links/links.spec.js","",""
"","2501","Author Field","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Add Book Modal Placeholder Validations","dataTable/dataTable-addBook.spec.js","",""
"","3248","Click Garbled 1","chromium","2026-09-06","passed","2026-09-06","QA Playground - Links Tests > Text Links","links/links.spec.js","",""
"","2459","Personal Details Section Placeholder","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Placeholder Validations","forms/forms-placeholder.spec.js","",""
"","3142","Click Stay","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Cancel Stay Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","3054","Book Name Ascending Sort","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Sorting Validation","dataTable/dataTable-sorting.spec.js","",""
"","2152","Scenario Dynamic","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox - Default Result Text Validations","radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","5892","Cancel Genre Update","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table - Cancel Edit Validation","dataTable/dataTable-editBook.spec.js","",""
"","3914","Select All Options","chromium","2026-09-06","passed","2026-09-06","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2355","Validate Previous Button Disabled On First Page","chromium","2026-09-06","passed","2026-09-06","QA Playground - Data Table Pagination Validation","dataTable/dataTable-pagination.spec.js","",""
"","2742","Escape Key Section","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs - Modal Content Validations","alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3181","Login Form Reset Button","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Reset Validations","forms/forms-reset.spec.js","",""
"","3664","Successful Personal Details","chromium","2026-09-06","passed","2026-09-06","QA Playground - Forms Tests > Personal Details Form","forms/forms-positive.spec.js","",""
"","3014","Entered text will be cleared","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Tests > Scenario Clear Field","inputFields/inputFields.spec.js","",""
"","2237","No movie entered","chromium","2026-09-06","passed","2026-09-06","QA Playground - Input Fields Tests > Scenario Type Movie","inputFields/inputFields.spec.js","",""
"","2968","Click Outside Of Modal","chromium","2026-09-06","passed","2026-09-06","QA Playground - Alerts And Dialogs Tests > Backdrop Click Section","alertsAndDialogs/alertsAndDialogs.spec.js","",""
